rating,title,text,date,source_store,review_id
1,,bhot der me order execute hota hai network zara bhi kam ho to loss hi milta hai... brokrage charges bhot hai,2026-03-19,play_store,4865ba2e-4412-4fca-81ec-c4b4fc26b31b
1,,tracking external fund is paused for weeks now...no updates...loosing the flexibility that we used to get earlier with this app,2026-03-19,play_store,2d0f2bc6-9ffe-4267-845e-574be544502a
1,,very bad broker. today option trade pe mera SL apply hee nehee ho Raha thaa bar bar reject huaa uskee bajese mera 8k loss huaa...,2026-03-19,play_store,37b34e78-5810-4977-96d1-4f63d31da81f
3,,average app. app is not like reviews provided. im using Groww and zerodha both. zerodha is superb and grow is moderate.,2026-03-19,play_store,24874aae-6164-4a6c-956c-d75f5d6b106b
5,,easy to use and provides good details,2026-03-19,play_store,68499993-fbd5-402a-af01-9d37dce92968
5,,it was a good experience and a user friendly application that I had ever used...,2026-03-19,play_store,f1ff439a-aa97-4c8f-b809-2f7bc0e010aa
1,,very worst app for trading they charge very high amount of commission on every stock purchase. if you read this trading you will realise it's regulated by AI. Even this app everytime stop wille trading on nifty50 or sensex,2026-03-19,play_store,5b3a8bca-21e4-43da-865f-aeb6eff52567
1,,daily commission is charged on stocks and commission is charged on brokerage so please be careful while investing on stocks.,2026-03-19,play_store,0a9a1f0d-a978-4b74-ab20-dd443de43afd
3,,finity aap close ho giya hai mera sara investment groww me kab tak dekh pauange plz reply,2026-03-19,play_store,4a57f5d5-895c-489a-8f78-0a251f8adf14
1,,"Failed to load option chain Network pure hone pr bhi grow shi s kaam nhi kar rha lgta h grow ko chodna padega,",2026-03-19,play_store,a8449439-d936-4c26-842f-969bdb1314e4
1,,worst getting hvy slow on trading time,2026-03-19,play_store,2ecb7177-aacb-4c91-9cda-991814b8aace
1,,it is one of worst trading app I have ever used,2026-03-19,play_store,e460e4f2-a9c8-4c44-b4f2-53ff8569a12f
5,,"Groww is one of the best investment apps for beginners and professionals. The interface is very simple and user-friendly, making investing easy and smooth. I really like the zero-commission mutual funds and fast performance. It offers everything from stocks to SIP in one place. Highly recommended app for anyone who wants to grow their money smartly!",2026-03-19,play_store,1846ae3f-0034-4eb0-ad06-12fabd945d0a
4,,"The application is easy to use, but I am facing an issue with SL execution in F&O. For example, today my stop-loss was set to trigger at ₹380, but it got executed at ₹376.60 instead. I have no idea about this. The app needs to work on better fill prices during volatility.",2026-03-19,play_store,c389f6fe-cbbd-4a64-80f0-69f54c50bff0
5,,Amazing App -great UI -Great extra features - Trading view chart for free,2026-03-19,play_store,3cb1341e-fc36-475b-99dc-a335d26338d1
1,,"Very bad and fraud broker. Sold all MTF position and make me loss about rupees 4 lakh. cheater hai. MTF me interest v lega. wallet minus v karega aur sell v kar dega. evil, chor",2026-03-19,play_store,5ec0996b-5a4a-48ad-96e2-f7cfcf3b8d87
4,,this application is very helpful for invest in stock but the broker app's panalty is little high,2026-03-19,play_store,998707d8-76e6-4caf-8bd7-425adbbf965a
5,,it's very helpful to invest money in stock,2026-03-19,play_store,27fceca7-ac28-4b7b-b236-fbac5686960e
1,,"Earlier, this app worked fine, but over the last month, it has become very unreliable. Withdrawing money is not as easy as it used to be — most of the time, my withdrawal requests get auto-declined without any clear reason. There’s no response from customer care, and the issue remains unresolved. Very disappointing experience lately. Not recommended until they fix these problems.",2026-03-19,play_store,265958e4-840c-4137-92b7-45918a453641
1,,Worst customer care service Issues with instant withdraws Takes brokerage after every trade leaving with less money to trade with.,2026-03-19,play_store,30c9b363-3280-4d93-8631-95270fb837e4
5,,nyc trading app very simple and trusted app,2026-03-19,play_store,6acb9357-bda0-4543-80ac-11cd71443658
4,,easy to use fast and reliable platform for investment or trading,2026-03-19,play_store,904dcaf0-c608-4680-9d51-96acfad6c591
1,,worst app over charged this app extra taxes and too late withdrawal.,2026-03-19,play_store,4b680c45-aa6a-4b42-bcbb-4226cba749ee
5,,Grow helps us growing our money in simple way,2026-03-19,play_store,94e70f65-3fde-4a24-a78c-5a177760e813
4,,Very nice app for investing. no issues so far,2026-03-19,play_store,e6290c9f-d694-4cca-ac4f-28ee2c95e099
1,,bekar he acche se kam nahin karta,2026-03-19,play_store,4f86ff4e-a4c5-4a83-bb72-f65ff0b36a51
5,,nice but just give the exit option on the candle page,2026-03-19,play_store,d480a2e5-12d9-499c-a7b8-482fd61871e0
1,,I bought a mututal fund on March 9. money debited in timely manner and after 9 days order rejected. just horrible. better to use bank mf portal...,2026-03-19,play_store,a6d86aca-3771-40b2-bd95-db31565a846c
1,,profit trade me application hang hota h. don't trust too much on groww Your option brokerage charges are too high. Application also lagging in profit trades. Unfortunately i have to look for another trading Application.,2026-03-19,play_store,39e53e2d-714f-461b-9dcf-0d0c98566175
5,,bahut Hi achha app hai online trading sip etc ke liye.,2026-03-19,play_store,2e7707fe-78e7-4f3a-9784-f0d9de7429bd
2,,hate this app angel one is good,2026-03-19,play_store,0d38d10d-d871-485f-ada8-6417cb2f6be9
5,,pura kaam ka app hai . bohot app use karne ke baad bol raha hoo . zyada taam jham nehi hai .,2026-03-19,play_store,2d4a09fc-9ae4-4d56-93d0-21a22a3cc215
5,,excellent app and help to all with genuine information,2026-03-19,play_store,957f0d3f-7c68-42b6-b862-7cbe712da7ba
1,,"fraud app, always hanging when trading which benefits the broker, deliberately algorithmed, very high transaction fees,fake reviews.",2026-03-18,play_store,a885ef9d-81da-4b8f-9757-3a8a36bd8e14
5,,good app to loss your money in share market,2026-03-18,play_store,77ad217a-d05d-4c3f-a073-197a58db9712
1,,"not able to refresh the external fund , earlier used to refresh but recently that feature is decommissioned.",2026-03-18,play_store,53b03d07-4c44-48ac-99da-08f4e5713342
3,,Kindly Increase stocks watchlist upto 20. like Indmoney aap,2026-03-18,play_store,104c9b3e-693b-4743-a3ed-9864d0b04319
1,,"very bad experience worst customer service can't show my investment properly which I've dinner through their app only. They can't fetch external portfolio , that's a seperate issue all together. Complained multiple times , shared CAMS statement 3 times , still no response , no intent to fix the problem. shame on you",2026-03-18,play_store,c401ea70-68e3-4cc7-a459-3589a8f6be05
5,,This is an awesome app for details & transparency.,2026-03-18,play_store,24244c49-13fc-4927-b628-fdc3951d3dbb
5,,grow app is very use for peoples. and groww app is investment plan for,2026-03-18,play_store,ec00f3a0-cdda-470c-8554-fa74be1c57c3
5,,very clear and useful for beginners those who see for investing and trading,2026-03-18,play_store,280fd1df-2fa6-490d-b3c2-3cb5439d0854
4,,"Best app for both investing and trading. But recently got I got a small appreciation from Dhan in the form of a customised Table calender. Though I hardly use Dhan app, still they gifted me. But being a regular user of your app for the last 6 years,got nothing. It feels good being appreciated. I hope you get my point.Thank you",2026-03-18,play_store,30f6f101-4337-443b-9aac-5119aa8ef2e9
5,,very good app for buying stocks ETF and app UI is good,2026-03-18,play_store,95ec8182-98a6-42a5-95e8-33c3cb1ce604
1,,i think my experiance is very bad as using this app,2026-03-18,play_store,6a0d09f1-2664-459d-8bbe-fab411280ac9
5,,dis is a groww app is bast,2026-03-18,play_store,eed76556-eea9-45b6-888e-e4cdce3dd6f4
1,,"It's useless, the brokerage is too high. What's wrong with this is that sometimes, if you're booking a profit, the profit won't be booked when the profit is higher. Your order won't be placed.",2026-03-18,play_store,daf61d8c-b445-40bb-b44f-3da32e496482
5,,ths is th best n smoothest app,2026-03-18,play_store,7e7c4c89-aff3-48db-a566-6cf0d78dfcaa
5,,easy to use and news about stock are accurate and if possible upadate app to you more than 1 graph at a time... like in trading view,2026-03-18,play_store,5ef56770-4aa8-4f1a-9ec8-edd500ae4c26
1,,Not a reliable app for trading because of discrepancies/delays encountered during selling & buying stocks. Also high external charges & taxes charged by Groww apart from their brokerage charges. Upstox or Zerodha are far better than Groww!!,2026-03-18,play_store,46b5a2c9-0a4d-4e5c-badf-a5b5a0864129
5,,Smooth and UI is simple to understand.,2026-03-18,play_store,04566a5f-7079-448f-bcbb-96e274cfafe6
4,,good experience with this and it's transaction speed is outstanding keep better on mutual fund transaction,2026-03-18,play_store,5e3fce2c-1649-4913-bbc3-d4eea886dd98
2,,broker and GST charges is very high,2026-03-18,play_store,6a27d96f-9218-4814-9678-0aeae13a2c11
5,,but extranal fund update is very poor..,2026-03-18,play_store,065c1c4a-95c5-4c00-b197-5e0608319258
5,,it will be better to post news regarding market or any companies immediately when any updates are there,2026-03-18,play_store,81488332-3237-4629-ba50-143ce7b41d36
5,,best app and high option trading charges,2026-03-18,play_store,a0705a8d-caf6-4116-bf10-d60d49651441
2,,positions tab is uninvolved. If i sell a position or buy a share. it should come in position tabs for that day as I can trade it intraday.,2026-03-18,play_store,28c76531-28e9-4da2-bc0c-5dcbf4a2c8b7
4,,"grow account se paise gayab ho jate h, acount me paise rakhna safe nhi h,baki sb chij k liye grow is the best . bs ye choti si problem thik kr le to sb badhiya, suppose aap grow me 1000 rupye add kr k chod rhe within week ho paisa deduct ho jayega ar uski koi information nhi milegi to utna hi Paisa add kro jitne ki jarurt ho,faltu 2 rupye v nhi,ar jb koi stock bechte ho turant withdraw kr lo paise apne account me wrna vo Paisa v deduct ho jayega pta nhi chalega",2026-03-18,play_store,b895e975-9dd6-45fa-a9ed-2148d424cac8
5,,I'm using this app since last 1 year and I found it very easy to use. With every update the app introduces simple and minimalistic new details to understand market better.,2026-03-18,play_store,ea1c8847-871d-49a6-b784-b202d165f3a3
2,,"wrost support system. not financially qullafied staff grow higher 15 k per month call center staff for as Grow executive. if iasked how balance was minus or diduct it show see transaction not gives actual reason like charges, haircut changes bloody uneducated fellow",2026-03-18,play_store,56bd98a9-7381-49df-803d-5ccb129bd1ec
5,,I love this app but some changed features actually traders directly buy and sell in chart it's very helpful for every trader,2026-03-18,play_store,dbab33bb-6a6d-4e8e-8521-c77ff74d5e42
1,,pan card namber register nahi ho raha hai,2026-03-18,play_store,2dd78c9c-ab33-49ca-a814-8cad086edb6d
4,,"app is good but now the external fund is not import , fix this",2026-03-18,play_store,16407801-86b9-4ed3-a967-aef4b5630032
5,,if you wanna save money should this is really good platform where you can save your money,2026-03-17,play_store,104160bb-9cb4-4af3-8a3b-11c914b91090
4,,reduce your brokerage or make any plan for savings on brokerage,2026-03-17,play_store,fc0595cf-e2b2-4ef1-8a16-7b1fa72525bb
5,,"In today's world, Groww has provided a very good platform.",2026-03-17,play_store,f8bf7a57-9f36-4cb3-9fb5-740e4cdbadf0
5,,please clear the External MF tracking issue GROWW......as soon as possible,2026-03-17,play_store,8df05de9-0288-426d-a8c2-65346b063ed1
1,,"App lagging in reflecting the latest SEBI guidelines. Hence, not a realtime investment platform.",2026-03-17,play_store,f719c769-0efd-4d28-8eda-4dc0393fd0f8
1,,external Portfolio does not showing in this application it's too old,2026-03-17,play_store,0d805785-d128-4db1-b0f5-3adcea58d574
2,,"hide your drawing button is not working, whenever your press it app hangs. please fix this",2026-03-17,play_store,f7cefbf2-d438-4c94-9860-be9f7ef63370
4,,good setup & Simply from other app,2026-03-17,play_store,8a649a15-ff07-4434-9159-4fef3a6e2729
2,,ur external charges is too much expensive I take three trades in nifty my brokrage cuts 151 Rs and in dhan app I take three trades in nifty my brokrage cuts 128 Rs,2026-03-17,play_store,2dbf4944-80d5-4cd7-bcf3-43cb058bed01
1,,ugradting sip to demat account without my permission,2026-03-17,play_store,c5ab79c1-3a02-4c51-860c-fd04a9efc453
1,,"Horrible experience, i am not abke to se my holdings, just dots are showing instead of numbers. i think it is after update. Have reinstalled it but no change",2026-03-17,play_store,6b42d104-25f4-42f8-a324-a881f8b7a7db
5,,Please subcribe a sreener for swing and intraday trading on daily bass team which based on techno funda.,2026-03-17,play_store,195f5681-167f-4563-a33b-c0481e241318
5,,"Please add kill switch , please add to see fno pnl day by day ... please please",2026-03-17,play_store,4132d0c4-09be-45bd-af59-6d950ff2523d
3,,why removed other countries stocks add that also,2026-03-17,play_store,fd4f598b-58a2-4f7b-bfbd-7a01e18a8c30
